time,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2017-09-01,FI,28,7,9,1,0,0,0,65,71,63,47
2017-10-01,FI,26,11,0,2,0,5,0,66,71,61,47
2017-11-01,FI,27,12,0,0,0,0,5,65,73,57,50
2017-12-01,FI,33,8,0,1,0,0,6,79,68,79,46
2018-01-01,FI,28,7,8,0,0,0,0,62,64,61,44
2018-02-01,FI,29,14,0,1,2,0,0,59,63,59,39
2018-03-01,FI,27,8,5,0,0,4,0,68,70,66,45
2018-04-01,FI,23,5,0,0,0,6,4,61,69,61,44
2018-05-01,FI,24,13,0,0,0,0,9,57,68,60,42
2018-06-01,FI,28,6,4,0,0,0,0,60,68,69,46
2018-07-01,FI,36,10,4,0,0,0,0,61,74,68,52
2018-08-01,FI,25,0,6,0,0,0,0,64,73,62,49
2018-09-01,FI,23,5,0,0,0,0,0,66,75,61,50
2018-10-01,FI,22,10,4,0,0,0,0,63,70,63,47
2018-11-01,FI,25,8,0,0,0,8,0,65,73,66,45
2018-12-01,FI,25,0,4,0,2,0,0,78,72,88,50
2019-01-01,FI,25,13,0,1,0,0,0,64,73,67,50
2019-02-01,FI,25,3,5,0,0,0,8,67,71,60,47
2019-03-01,FI,25,7,7,0,0,0,12,66,76,58,47
2019-04-01,FI,24,5,0,0,1,0,0,65,74,72,49
2019-05-01,FI,27,4,3,0,0,0,0,62,73,64,51
2019-06-01,FI,30,0,9,0,5,0,0,63,75,78,54
2019-07-01,FI,28,4,0,2,0,0,0,66,83,66,57
2019-08-01,FI,29,6,0,0,0,0,0,69,83,69,56
2019-09-01,FI,25,8,0,0,0,0,0,72,80,66,52
2019-10-01,FI,24,4,6,1,0,0,0,67,78,59,52
2019-11-01,FI,25,3,0,0,0,0,0,70,79,73,49
2019-12-01,FI,23,7,0,0,0,0,0,79,74,99,50
2020-01-01,FI,28,9,0,0,0,0,3,70,82,66,50
2020-02-01,FI,31,8,0,1,2,0,0,68,77,63,49
2020-03-01,FI,28,2,0,1,0,0,8,64,59,72,46
2020-04-01,FI,16,0,0,2,0,0,8,82,53,91,46
2020-05-01,FI,18,3,5,0,0,0,0,68,54,85,48
2020-06-01,FI,25,8,0,0,0,0,0,67,65,87,51
2020-07-01,FI,24,11,0,0,0,0,0,70,85,82,60
2020-08-01,FI,23,2,0,1,1,3,0,69,75,64,55
2020-09-01,FI,22,3,0,0,0,0,0,64,71,62,48
2020-10-01,FI,20,10,5,0,1,0,0,67,67,62,47
2020-11-01,FI,17,10,0,0,0,0,5,65,64,65,43
2020-12-01,FI,15,2,8,2,0,11,0,80,58,97,43
2021-01-01,FI,16,6,5,0,0,0,0,65,58,62,41
2021-02-01,FI,17,2,0,0,0,0,0,65,58,65,42
2021-03-01,FI,18,5,0,0,0,3,0,64,54,67,40
2021-04-01,FI,14,5,0,0,0,0,0,66,55,75,40
2021-05-01,FI,21,0,0,1,0,0,0,63,63,64,43
2021-06-01,FI,25,10,0,1,0,0,0,59,65,73,46
2021-07-01,FI,32,9,5,0,0,0,0,64,83,68,56
2021-08-01,FI,23,4,3,0,0,24,0,61,67,63,48
2021-09-01,FI,22,5,0,0,0,0,0,57,60,59,37
2021-10-01,FI,25,0,0,0,0,0,0,53,60,53,39
2021-11-01,FI,26,6,0,0,0,0,11,51,58,60,34
2021-12-01,FI,32,12,0,0,0,0,13,63,52,71,34
2022-01-01,FI,30,7,0,0,0,0,0,63,56,64,43
2022-02-01,FI,27,0,3,1,0,5,0,58,59,57,38
2022-03-01,FI,29,2,0,2,0,0,0,56,59,62,40
2022-04-01,FI,30,3,6,0,0,0,0,65,63,72,42
2022-05-01,FI,32,3,0,1,2,5,0,56,65,66,42
2022-06-01,FI,31,6,0,1,0,0,0,60,65,76,45
2022-07-01,FI,33,11,0,0,0,0,7,61,74,68,49
2022-08-01,FI,31,9,0,0,0,3,0,61,70,71,43
2022-09-01,FI,28,5,0,0,1,0,0,56,66,62,40
2004-01-01,FR,62,56,30,0,0,52,0,34,40,23,25
2004-02-01,FR,62,61,39,0,54,0,0,34,45,20,27
2004-03-01,FR,56,71,95,100,0,0,100,34,40,24,27
2004-04-01,FR,65,70,37,0,74,42,0,35,40,25,28
2004-05-01,FR,67,77,68,0,0,51,92,35,41,27,30
2004-06-01,FR,66,79,73,0,41,84,0,36,46,26,33
2004-07-01,FR,80,99,100,0,100,95,0,35,48,24,32
2004-08-01,FR,76,54,43,0,44,100,0,35,40,25,26
2004-09-01,FR,61,68,46,49,0,56,40,38,42,29,30
2004-10-01,FR,52,60,40,0,0,0,0,42,39,34,30
2004-11-01,FR,52,49,31,0,46,0,30,46,47,34,32
2004-12-01,FR,51,41,27,47,0,20,0,51,44,37,30
2005-01-01,FR,56,75,43,84,0,52,0,42,42,32,30
2005-02-01,FR,60,65,62,0,0,33,0,45,56,31,31
2005-03-01,FR,62,74,34,0,32,66,24,44,46,33,33
2005-04-01,FR,64,67,65,0,0,82,0,42,50,33,36
2005-05-01,FR,59,72,30,0,0,48,0,41,50,32,33
2005-06-01,FR,72,80,48,0,32,48,0,41,53,33,35
2005-07-01,FR,82,79,80,0,47,79,0,40,51,29,35
2005-08-01,FR,77,62,48,93,61,43,0,40,45,30,32
2005-09-01,FR,53,61,34,0,85,0,0,45,48,38,33
2005-10-01,FR,52,60,34,0,49,22,13,48,52,44,34
2005-11-01,FR,48,36,41,0,19,0,0,51,53,46,35
2005-12-01,FR,47,38,21,0,25,0,0,59,54,51,33
2006-01-01,FR,50,47,16,29,17,0,11,48,53,43,36
2006-02-01,FR,53,50,20,0,39,44,0,49,61,35,38
2006-03-01,FR,51,61,31,0,19,51,0,46,58,39,41
2006-04-01,FR,56,60,36,0,44,46,40,45,56,40,39
2006-05-01,FR,53,63,52,21,48,47,58,46,55,43,40
2006-06-01,FR,60,64,36,0,35,63,17,44,57,39,39
2006-07-01,FR,73,83,68,0,0,58,13,42,56,38,37
2006-08-01,FR,66,63,48,37,25,65,15,47,55,38,36
2006-09-01,FR,47,46,29,0,0,10,0,51,58,43,40
2006-10-01,FR,48,45,28,0,0,32,43,56,60,46,45
2006-11-01,FR,43,36,17,17,24,10,0,56,61,51,49
2006-12-01,FR,43,50,19,0,46,10,10,67,62,64,42
2007-01-01,FR,55,48,11,0,24,31,0,53,55,45,45
2007-02-01,FR,55,54,22,0,19,14,0,54,68,39,44
2007-03-01,FR,57,59,37,0,10,34,9,52,62,40,43
2007-04-01,FR,59,49,38,0,0,35,0,47,57,41,44
2007-05-01,FR,58,64,35,0,41,42,0,50,61,45,45
2007-06-01,FR,58,66,42,0,0,35,34,50,65,40,45
2007-07-01,FR,74,78,37,0,27,77,0,46,63,39,40
2007-08-01,FR,68,55,32,16,26,45,0,47,58,37,44
2007-09-01,FR,51,53,35,0,26,16,0,51,58,42,46
2007-10-01,FR,52,49,29,0,17,27,0,52,60,41,42
2007-11-01,FR,44,37,24,0,13,0,0,56,61,50,44
2007-12-01,FR,42,32,11,35,26,13,0,65,60,61,39
2008-01-01,FR,52,44,18,0,44,20,0,49,54,44,40
2008-02-01,FR,53,50,27,0,50,37,0,49,62,37,39
2008-03-01,FR,56,54,31,29,21,54,0,52,60,44,39
2008-04-01,FR,57,48,27,0,41,39,0,52,58,41,39
2008-05-01,FR,52,48,30,0,19,42,9,52,56,45,38
2008-06-01,FR,56,50,27,13,32,32,13,46,57,38,40
2008-07-01,FR,71,71,47,0,37,54,0,42,54,35,36
2008-08-01,FR,63,56,31,0,28,42,0,45,50,34,35
2008-09-01,FR,53,52,25,20,28,8,0,48,52,40,42
2008-10-01,FR,48,45,25,17,24,20,0,52,57,43,40
2008-11-01,FR,44,38,15,0,11,14,0,54,54,51,46
2008-12-01,FR,41,38,14,0,16,10,11,63,54,53,36
2009-01-01,FR,51,39,16,12,28,29,0,49,52,41,45
2009-02-01,FR,54,44,15,0,29,23,6,52,57,36,41
2009-03-01,FR,55,45,17,11,15,15,0,47,54,36,47
2009-04-01,FR,56,55,32,19,22,50,0,47,51,36,41
2009-05-01,FR,53,56,32,12,45,43,7,45,47,37,40
2009-06-01,FR,61,67,24,14,20,31,6,45,50,34,43
2009-07-01,FR,72,70,28,0,49,48,8,42,51,31,42
2009-08-01,FR,66,54,22,11,34,35,0,43,48,31,39
2009-09-01,FR,49,48,21,50,22,17,0,47,51,36,47
2009-10-01,FR,49,44,21,0,27,12,0,49,53,37,45
2009-11-01,FR,47,43,16,0,33,18,0,52,49,41,44
2009-12-01,FR,47,40,17,15,18,18,0,56,50,46,44
2010-01-01,FR,52,43,11,0,25,36,0,45,49,34,45
2010-02-01,FR,55,51,20,10,17,32,0,45,51,30,43
2010-03-01,FR,57,54,18,14,27,27,0,44,49,31,42
2010-04-01,FR,68,51,16,0,23,23,0,42,51,33,41
2010-05-01,FR,60,47,27,23,30,22,16,42,47,37,45
2010-06-01,FR,58,50,24,21,27,43,0,40,49,34,42
2010-07-01,FR,65,68,29,32,23,57,0,39,52,32,41
2010-08-01,FR,65,43,15,23,37,22,6,40,48,28,40
2010-09-01,FR,44,40,13,26,33,16,0,43,47,34,41
2010-10-01,FR,46,41,16,0,15,17,0,46,54,33,53
2010-11-01,FR,41,30,11,7,25,8,0,48,53,40,58
2010-12-01,FR,47,35,11,12,22,13,0,54,48,44,39
2011-01-01,FR,46,40,12,0,31,27,5,53,57,41,49
2011-02-01,FR,46,38,12,0,38,23,0,56,61,35,48
2011-03-01,FR,47,41,16,0,24,16,6,53,53,37,49
2011-04-01,FR,51,46,19,16,26,30,9,51,58,39,49
2011-05-01,FR,48,43,23,22,31,24,11,47,59,38,51
2011-06-01,FR,53,51,22,0,30,27,9,46,59,41,54
2011-07-01,FR,65,62,26,22,45,44,0,49,62,36,52
2011-08-01,FR,59,50,25,0,47,37,10,51,58,35,47
2011-09-01,FR,47,47,23,0,33,17,12,49,58,39,54
2011-10-01,FR,46,47,17,7,29,6,0,51,64,40,68
2011-11-01,FR,39,37,11,0,29,5,0,57,61,48,68
2011-12-01,FR,38,38,15,8,23,0,9,65,60,54,51
2012-01-01,FR,46,40,16,11,34,19,0,54,57,44,53
2012-02-01,FR,49,40,16,13,37,18,0,53,61,37,52
2012-03-01,FR,49,42,14,0,38,25,4,50,60,39,53
2012-04-01,FR,51,46,18,10,41,27,6,53,61,45,56
2012-05-01,FR,50,46,18,30,35,19,9,49,59,48,56
2012-06-01,FR,55,50,21,40,28,33,0,49,59,41,53
2012-07-01,FR,64,59,23,23,37,47,10,47,59,40,51
2012-08-01,FR,64,49,17,16,34,27,6,48,53,39,49
2012-09-01,FR,48,46,17,5,32,15,10,52,58,43,47
2012-10-01,FR,45,39,17,18,43,12,5,53,56,43,53
2012-11-01,FR,37,30,10,12,30,11,0,57,58,47,58
2012-12-01,FR,39,33,12,8,12,12,0,65,56,56,49
2013-01-01,FR,50,39,13,0,19,17,2,51,53,42,50
2013-02-01,FR,50,37,11,0,29,10,3,54,59,40,53
2013-03-01,FR,53,45,16,8,20,16,5,53,57,41,51
2013-04-01,FR,52,41,19,14,33,13,6,50,55,40,52
2013-05-01,FR,52,44,21,5,40,24,5,48,59,48,51
2013-06-01,FR,56,46,23,0,41,30,5,48,56,39,50
2013-07-01,FR,65,52,26,21,40,35,9,51,56,41,49
2013-08-01,FR,62,44,23,14,26,19,4,48,58,40,53
2013-09-01,FR,50,40,15,7,25,15,0,50,56,43,49
2013-10-01,FR,45,37,13,0,26,6,3,57,60,47,51
2013-11-01,FR,39,30,9,17,16,4,2,59,55,49,52
2013-12-01,FR,39,35,10,18,9,8,0,68,57,58,51
2014-01-01,FR,45,39,10,14,22,18,3,57,57,46,55
2014-02-01,FR,49,35,13,7,36,19,7,56,63,38,55
2014-03-01,FR,47,40,12,0,31,21,7,50,56,38,54
2014-04-01,FR,53,44,18,18,24,14,3,54,58,42,55
2014-05-01,FR,54,44,16,18,28,24,5,56,57,47,53
2014-06-01,FR,67,56,14,18,28,30,0,49,54,42,52
2014-07-01,FR,69,57,21,30,27,31,3,50,58,42,55
2014-08-01,FR,68,47,21,0,29,31,8,49,57,41,55
2014-09-01,FR,50,46,13,0,32,17,5,48,54,41,48
2014-10-01,FR,46,38,10,0,20,10,3,52,56,45,57
2014-11-01,FR,39,28,8,15,19,11,2,60,56,50,57
2014-12-01,FR,38,37,14,5,20,10,8,73,57,56,54
2015-01-01,FR,44,39,10,7,31,12,4,53,52,44,56
2015-02-01,FR,48,44,12,6,29,17,4,58,65,40,59
2015-03-01,FR,47,41,14,22,34,16,5,57,60,42,57
2015-04-01,FR,52,45,20,14,27,17,7,53,57,44,57
2015-05-01,FR,47,44,18,20,26,32,0,58,61,51,57
2015-06-01,FR,52,43,16,20,22,31,0,53,55,44,54
2015-07-01,FR,64,56,18,32,25,37,4,52,61,47,63
2015-08-01,FR,61,44,13,19,33,27,0,51,62,43,61
2015-09-01,FR,46,41,17,11,16,15,0,55,60,43,58
2015-10-01,FR,44,43,11,0,24,8,4,61,65,47,69
2015-11-01,FR,37,34,12,10,27,7,0,60,56,54,64
2015-12-01,FR,36,33,9,14,11,13,0,74,62,58,61
2016-01-01,FR,44,39,12,6,22,19,2,60,65,44,66
2016-02-01,FR,44,37,13,5,19,14,2,64,73,38,69
2016-03-01,FR,44,38,15,10,16,14,2,60,65,40,65
2016-04-01,FR,45,40,17,16,34,12,4,59,65,39,67
2016-05-01,FR,46,44,19,17,23,22,4,56,65,48,64
2016-06-01,FR,69,66,21,12,31,37,4,56,63,39,68
2016-07-01,FR,64,68,24,17,34,36,11,51,69,43,68
2016-08-01,FR,55,39,16,7,24,18,3,51,66,41,69
2016-09-01,FR,43,36,12,7,31,12,0,54,67,42,64
2016-10-01,FR,38,34,10,8,31,12,2,62,67,42,72
2016-11-01,FR,35,30,8,5,23,10,7,63,66,51,73
2016-12-01,FR,32,32,13,11,24,10,4,73,66,52,68
2017-01-01,FR,41,37,11,6,17,12,2,60,63,43,66
2017-02-01,FR,42,41,19,9,28,14,6,59,71,40,70
2017-03-01,FR,41,38,13,11,32,16,2,57,65,40,68
2017-04-01,FR,44,42,16,10,28,22,5,59,69,48,71
2017-05-01,FR,41,43,22,20,26,26,7,60,73,52,69
2017-06-01,FR,49,44,16,13,28,33,7,59,72,47,78
2017-07-01,FR,57,54,17,21,31,39,9,61,80,51,78
2017-08-01,FR,55,44,17,11,34,28,4,61,81,48,80
2017-09-01,FR,44,39,12,10,30,9,7,68,77,50,78
2017-10-01,FR,39,37,15,8,28,8,2,66,81,48,89
2017-11-01,FR,35,34,12,8,30,6,0,67,72,59,79
2017-12-01,FR,38,35,9,9,28,10,5,82,76,65,75
2018-01-01,FR,44,37,13,7,29,19,4,63,74,51,77
2018-02-01,FR,48,38,15,12,25,20,6,68,76,43,79
2018-03-01,FR,46,44,13,15,24,13,7,65,75,45,82
2018-04-01,FR,50,41,20,0,21,14,7,59,72,50,78
2018-05-01,FR,52,41,13,10,35,24,6,64,79,57,77
2018-06-01,FR,75,52,18,12,21,36,3,59,71,45,75
2018-07-01,FR,63,56,23,18,35,35,2,58,81,50,86
2018-08-01,FR,58,43,16,18,25,25,3,63,85,50,83
2018-09-01,FR,42,38,16,9,24,19,7,61,79,48,76
2018-10-01,FR,41,34,14,15,23,19,3,67,81,48,84
2018-11-01,FR,39,29,11,0,19,7,9,67,74,56,77
2018-12-01,FR,35,30,6,4,34,7,0,81,77,70,78
2019-01-01,FR,43,31,7,5,21,15,5,66,76,50,76
2019-02-01,FR,40,33,14,21,17,17,3,66,81,44,83
2019-03-01,FR,43,34,11,9,21,7,3,64,81,46,85
2019-04-01,FR,44,36,18,15,28,23,4,67,89,54,91
2019-05-01,FR,42,38,16,9,19,24,4,68,81,58,80
2019-06-01,FR,55,43,16,0,22,28,4,64,84,55,84
2019-07-01,FR,56,52,16,0,34,27,6,62,88,53,87
2019-08-01,FR,57,42,12,18,18,20,2,70,98,56,90
2019-09-01,FR,44,36,12,11,26,15,6,66,81,51,78
2019-10-01,FR,42,33,9,17,22,11,0,72,83,49,83
2019-11-01,FR,37,30,11,10,32,8,7,74,86,61,84
2019-12-01,FR,38,32,12,8,24,9,7,85,79,69,79
2020-01-01,FR,41,37,12,11,17,19,3,69,77,50,83
2020-02-01,FR,46,32,13,14,18,18,0,72,85,45,82
2020-03-01,FR,49,34,21,6,10,13,0,84,51,100,65
2020-04-01,FR,27,21,14,17,20,9,0,100,42,82,71
2020-05-01,FR,32,26,9,11,31,14,3,89,57,78,96
2020-06-01,FR,45,37,15,10,31,40,2,77,82,58,87
2020-07-01,FR,56,55,23,13,34,48,8,70,96,60,90
2020-08-01,FR,55,51,21,11,38,37,7,71,95,58,88
2020-09-01,FR,40,41,17,7,34,22,3,69,78,50,77
2020-10-01,FR,34,32,11,0,39,14,2,73,75,52,79
2020-11-01,FR,22,21,4,7,22,13,0,80,49,65,77
2020-12-01,FR,29,28,5,5,21,4,6,87,50,67,82
2021-01-01,FR,33,32,7,9,26,12,0,72,46,57,75
2021-02-01,FR,35,29,6,5,26,8,3,72,52,50,78
2021-03-01,FR,31,25,6,3,12,13,1,70,46,50,71
2021-04-01,FR,28,25,7,6,20,11,0,76,44,57,69
2021-05-01,FR,41,35,9,8,35,19,2,76,67,66,85
2021-06-01,FR,100,100,13,18,34,32,3,65,90,50,82
2021-07-01,FR,65,60,21,18,37,39,7,68,98,60,96
2021-08-01,FR,52,43,17,15,28,33,2,70,100,55,100
2021-09-01,FR,38,34,10,11,19,17,8,63,84,51,83
2021-10-01,FR,41,33,12,10,26,7,0,72,84,53,87
2021-11-01,FR,36,29,7,8,21,7,6,70,79,58,87
2021-12-01,FR,36,38,10,6,32,8,2,78,72,66,77
2022-01-01,FR,42,35,7,6,26,15,0,63,70,48,76
2022-02-01,FR,48,41,11,9,31,15,6,67,79,43,80
2022-03-01,FR,46,38,11,10,22,21,3,61,72,42,72
2022-04-01,FR,48,48,15,10,31,28,8,67,78,53,78
2022-05-01,FR,50,42,16,12,29,28,3,63,78,51,73
2022-06-01,FR,55,51,16,7,38,37,4,65,80,53,83
2022-07-01,FR,61,62,19,16,49,35,7,64,85,56,88
2022-08-01,FR,55,39,13,14,27,30,5,68,92,56,87
2022-09-01,FR,42,38,12,12,21,17,8,64,78,47,76
2004-01-01,GR,57,0,0,0,0,38,0,12,12,5,6
2004-02-01,GR,64,46,44,43,0,0,0,11,11,11,9
2004-03-01,GR,67,80,0,0,0,100,0,11,12,7,14
2004-04-01,GR,47,55,100,0,0,0,0,11,10,4,10
2004-05-01,GR,75,97,38,0,100,0,0,11,10,6,7
2004-06-01,GR,80,27,53,0,95,0,29,11,10,9,6
2004-07-01,GR,100,0,0,0,0,0,0,10,12,8,8
2004-08-01,GR,96,71,23,100,0,0,0,9,10,5,7
2004-09-01,GR,63,30,0,0,0,24,0,11,12,7,6
2004-10-01,GR,52,19,0,0,0,36,0,13,10,21,5
2004-11-01,GR,29,0,0,0,90,0,0,21,19,19,20
2004-12-01,GR,28,16,33,19,0,0,20,22,16,23,13
2005-01-01,GR,30,43,16,0,0,0,0,20,15,20,15
2005-02-01,GR,32,44,36,0,50,0,100,21,16,27,19
2005-03-01,GR,29,56,0,0,84,0,23,20,16,24,19
2005-04-01,GR,29,14,37,0,83,21,0,20,18,33,17
2005-05-01,GR,41,60,0,0,0,0,0,20,17,28,19
2005-06-01,GR,45,58,72,0,0,0,0,20,17,31,17
2005-07-01,GR,51,60,0,0,0,0,0,20,16,27,12
2005-08-01,GR,41,48,0,0,49,0,27,19,16,27,17
2005-09-01,GR,31,34,0,0,0,0,0,22,20,29,17
2005-10-01,GR,26,36,0,0,0,16,0,24,21,36,21
2005-11-01,GR,22,0,16,0,0,18,0,27,20,43,18
2005-12-01,GR,16,26,0,0,0,19,0,31,22,47,17
2006-01-01,GR,21,34,16,13,0,0,34,25,21,32,16
2006-02-01,GR,34,12,30,0,0,23,0,15,16,9,11
2006-03-01,GR,37,27,20,0,0,23,13,15,16,9,13
2006-04-01,GR,42,46,25,0,0,0,0,13,12,10,8
2006-05-01,GR,41,60,0,0,0,0,0,14,14,12,12
2006-06-01,GR,58,52,0,0,0,0,0,15,16,12,9
2006-07-01,GR,52,51,0,28,65,0,28,14,16,12,14
2006-08-01,GR,41,30,0,0,69,12,0,13,14,11,14
2006-09-01,GR,30,17,15,0,0,15,0,16,15,15,14
2006-10-01,GR,31,7,0,0,0,0,0,19,18,15,12
2006-11-01,GR,25,0,0,0,0,0,0,22,17,17,14
2006-12-01,GR,24,11,0,0,0,0,0,20,18,13,16
2007-01-01,GR,23,14,0,0,49,0,0,20,19,13,17
2007-02-01,GR,21,34,0,0,31,0,0,20,20,13,14
2007-03-01,GR,27,31,12,7,0,0,0,19,17,14,16
2007-04-01,GR,31,37,0,0,0,0,0,17,17,13,17
2007-05-01,GR,34,41,24,7,0,0,0,17,16,15,15
2007-06-01,GR,39,43,0,0,0,0,0,18,17,13,15
2007-07-01,GR,45,37,12,0,0,0,11,17,17,15,14
2007-08-01,GR,37,56,0,0,0,0,0,15,15,10,13
2007-09-01,GR,27,27,7,0,18,0,7,18,20,16,18
2007-10-01,GR,21,7,0,0,0,9,8,20,21,17,16
2007-11-01,GR,20,21,0,10,0,0,0,23,24,17,21
2007-12-01,GR,16,0,0,0,50,0,0,23,23,14,22
2008-01-01,GR,16,20,0,0,0,9,0,20,20,17,20
2008-02-01,GR,19,30,0,0,0,0,0,21,21,15,19
2008-03-01,GR,20,29,0,0,0,0,0,20,19,14,19
2008-04-01,GR,20,34,25,5,0,0,0,19,17,13,15
2008-05-01,GR,24,23,0,0,0,5,0,19,19,15,18
2008-06-01,GR,29,44,21,0,0,0,0,20,17,15,15
2008-07-01,GR,32,50,0,24,0,0,0,16,19,15,18
2008-08-01,GR,27,28,9,0,32,11,0,13,17,12,20
2008-09-01,GR,21,26,11,0,0,0,0,18,19,16,21
2008-10-01,GR,18,16,0,0,81,0,0,19,19,17,19
2008-11-01,GR,13,28,0,0,35,0,0,20,21,18,22
2008-12-01,GR,16,25,10,0,50,0,0,20,20,14,23
2009-01-01,GR,15,15,9,5,0,0,0,18,19,15,19
2009-02-01,GR,15,21,0,0,0,0,0,19,19,16,20
2009-03-01,GR,18,26,8,6,26,0,0,19,17,14,16
2009-04-01,GR,21,27,0,10,0,0,0,19,18,14,19
2009-05-01,GR,25,44,6,0,0,0,0,20,18,15,21
2009-06-01,GR,30,32,9,0,0,0,17,18,19,15,21
2009-07-01,GR,30,40,12,0,0,0,0,16,17,16,19
2009-08-01,GR,29,37,0,0,0,6,0,14,16,12,18
2009-09-01,GR,18,28,6,0,0,0,6,19,20,17,21
2009-10-01,GR,17,0,4,5,0,0,0,20,22,18,24
2009-11-01,GR,15,16,0,0,15,0,0,22,22,19,27
2009-12-01,GR,15,10,0,0,56,0,0,25,24,22,28
2010-01-01,GR,14,25,0,9,0,0,0,22,25,20,28
2010-02-01,GR,17,32,6,8,0,5,0,24,25,22,26
2010-03-01,GR,15,25,4,0,0,8,9,24,22,23,25
2010-04-01,GR,19,35,0,0,0,0,0,22,19,21,22
2010-05-01,GR,19,43,6,0,0,10,0,21,18,22,23
2010-06-01,GR,23,38,0,0,0,0,0,21,20,24,24
2010-07-01,GR,26,38,10,4,48,4,0,18,18,23,21
2010-08-01,GR,21,31,9,0,0,0,0,16,17,20,21
2010-09-01,GR,15,11,0,0,0,0,0,21,20,25,22
2010-10-01,GR,15,14,5,0,0,0,13,22,22,23,23
2010-11-01,GR,12,15,5,0,29,4,0,23,22,24,27
2010-12-01,GR,12,6,0,0,29,0,0,25,24,23,25
2011-01-01,GR,9,15,6,0,0,0,9,51,44,49,60
2011-02-01,GR,10,16,3,0,0,0,0,51,43,53,58
2011-03-01,GR,10,33,11,0,0,0,0,52,41,46,57
2011-04-01,GR,12,26,9,0,0,0,0,51,40,46,56
2011-05-01,GR,14,31,0,6,0,0,16,50,39,52,57
2011-06-01,GR,18,31,4,6,11,0,0,44,35,51,50
2011-07-01,GR,22,26,5,0,0,0,0,40,35,43,45
2011-08-01,GR,19,22,5,0,0,0,0,40,37,34,48
2011-09-01,GR,15,13,0,0,0,0,0,45,41,43,54
2011-10-01,GR,12,12,4,3,29,0,0,50,41,45,55
2011-11-01,GR,9,11,0,0,0,2,0,55,40,48,57
2011-12-01,GR,8,13,0,6,0,0,0,61,47,49,68
2012-01-01,GR,9,17,0,0,0,0,0,55,49,47,67
2012-02-01,GR,10,17,6,0,0,0,3,53,46,46,60
2012-03-01,GR,10,18,0,5,0,0,0,52,44,48,59
2012-04-01,GR,12,25,2,0,0,0,6,48,38,43,56
2012-05-01,GR,13,42,5,7,0,0,0,48,42,44,56
2012-06-01,GR,16,28,12,0,0,3,0,46,37,48,55
2012-07-01,GR,23,43,0,0,11,0,0,41,38,43,50
2012-08-01,GR,19,34,0,6,0,0,10,43,37,41,50
2012-09-01,GR,13,28,6,2,0,0,3,51,45,50,59
2012-10-01,GR,11,23,3,0,0,0,5,50,44,53,59
2012-11-01,GR,8,5,3,0,7,0,0,55,49,57,60
2012-12-01,GR,8,7,2,2,22,0,0,59,50,59,68
2013-01-01,GR,8,19,5,0,13,0,5,55,49,52,64
2013-02-01,GR,8,32,0,0,0,0,0,59,51,60,66
2013-03-01,GR,9,26,5,0,0,0,2,55,48,56,60
2013-04-01,GR,10,34,9,2,0,0,0,54,44,61,55
2013-05-01,GR,14,30,16,3,0,0,0,49,40,52,54
2013-06-01,GR,17,39,8,0,7,0,0,53,46,53,57
2013-07-01,GR,20,51,8,0,0,0,7,48,42,58,53
2013-08-01,GR,19,30,0,0,0,0,0,48,44,52,54
2013-09-01,GR,15,23,6,2,14,0,0,51,46,62,58
2013-10-01,GR,11,25,5,3,10,0,0,54,50,64,67
2013-11-01,GR,8,16,5,0,9,0,0,57,47,66,64
2013-12-01,GR,8,19,6,0,0,0,0,66,55,71,72
2014-01-01,GR,9,27,7,0,6,0,0,58,53,74,69
2014-02-01,GR,9,33,9,0,0,0,0,57,56,73,63
2014-03-01,GR,10,34,8,0,0,0,0,59,51,65,63
2014-04-01,GR,11,29,0,4,0,0,0,57,48,64,60
2014-05-01,GR,13,40,9,2,0,3,0,55,49,68,62
2014-06-01,GR,19,42,12,2,0,0,0,54,51,73,62
2014-07-01,GR,22,42,7,5,0,0,0,52,49,70,58
2014-08-01,GR,20,47,3,0,0,0,0,50,49,62,55
2014-09-01,GR,16,35,9,0,0,2,0,57,50,75,62
2014-10-01,GR,10,16,9,0,0,0,0,58,53,73,64
2014-11-01,GR,8,20,6,3,0,0,0,59,51,77,66
2014-12-01,GR,7,16,0,0,0,0,0,70,60,75,80
2015-01-01,GR,7,27,9,0,0,0,0,57,54,70,74
2015-02-01,GR,7,34,6,2,0,0,0,64,58,66,66
2015-03-01,GR,8,35,6,0,0,0,5,62,56,75,66
2015-04-01,GR,11,41,7,0,0,0,0,60,50,66,56
2015-05-01,GR,13,39,12,2,0,0,0,57,51,76,62
2015-06-01,GR,18,49,10,3,9,2,2,54,50,71,64
2015-07-01,GR,22,62,9,0,0,2,2,52,46,69,52
2015-08-01,GR,21,42,9,0,0,0,0,49,50,59,55
2015-09-01,GR,17,33,6,0,0,0,0,53,51,100,59
2015-10-01,GR,11,21,4,0,6,0,0,54,49,67,58
2015-11-01,GR,8,16,0,0,0,4,0,53,48,66,60
2015-12-01,GR,7,17,0,0,7,0,0,61,55,61,65
2016-01-01,GR,8,28,0,0,0,0,0,65,59,79,70
2016-02-01,GR,8,28,3,2,0,0,2,63,59,66,63
2016-03-01,GR,9,29,8,0,0,0,2,64,59,55,57
2016-04-01,GR,12,35,8,0,10,0,0,58,53,56,60
