DATAFLOW,LAST UPDATE,freq,c_resid,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2001-10,27070483,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2001-11,16496338,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2001-12,15627513,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2002-01,14174276,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2002-02,15665992,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2002-03,18718162,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2002-04,20560515,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2002-05,28945441,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2002-06,29350328,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2002-07,37143578,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2002-08,37598855,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2002-09,30303128,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2002-10,26671359,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2002-11,15969512,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2002-12,15470719,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2003-01,13930440,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2003-02,14775755,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2003-03,17650909,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2003-04,21783436,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2003-05,28597358,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2003-06,30523871,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2003-07,35815448,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2003-08,40406563,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2003-09,31107997,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2003-10,27012912,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2003-11,16139113,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2003-12,15684621,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2004-01,16982091,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2004-02,19407363,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2004-03,22049186,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2004-04,25858612,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2004-05,33644023,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2004-06,33521687,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2004-07,39865556,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2004-08,43315254,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2004-09,35085184,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2004-10,31141093,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2004-11,20147513,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2004-12,18662193,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2005-01,18509349,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2005-02,19595192,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2005-03,23647073,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2005-04,24206546,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2005-05,33710144,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2005-06,32875591,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2005-07,40798597,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2005-08,44143730,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2005-09,35707253,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2005-10,31919055,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2005-11,20618124,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2005-12,19333888,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2006-01,18696776,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2006-02,19778936,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2006-03,22202966,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2006-04,26931693,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2006-05,32762326,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2006-06,35334423,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2006-07,41553352,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2006-08,43199564,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2006-09,37403967,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2006-10,32761707,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2006-11,21341345,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2006-12,20645248,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2007-01,18786226,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2007-02,20313599,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2007-03,23717552,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2007-04,28198864,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2007-05,33577308,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2007-06,35847110,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2007-07,42722973,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2007-08,44675848,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2007-09,37680131,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2007-10,33234327,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2007-11,22685358,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2007-12,21333636,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2008-01,16445640,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2008-02,18528072,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2008-03,21654046,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2008-04,22735727,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2008-05,33127457,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2008-06,31140895,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2008-07,40554395,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2008-08,40481991,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2008-09,33446815,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2008-10,30097793,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2008-11,18636976,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2008-12,18164267,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2009-01,15217297,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2009-02,16661136,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2009-03,18631346,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2009-04,23470733,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2009-05,30926547,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2009-06,31105265,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2009-07,40201535,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2009-08,40825169,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2009-09,32437728,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2009-10,29121100,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2009-11,17652347,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2009-12,17893853,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2010-01,15187910,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2010-02,16926508,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2010-03,19727756,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2010-04,23879801,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2010-05,31471747,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2010-06,32526896,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2010-07,42048626,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2010-08,41682276,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2010-09,33940094,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2010-10,30639909,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2010-11,19269303,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2010-12,18189888,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2011-01,16315059,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2011-02,17127671,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2011-03,20496478,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2011-04,26680271,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2011-05,30433396,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2011-06,36421978,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2011-07,42413606,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2011-08,42720921,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2011-09,35026465,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2011-10,31890338,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2011-11,20330920,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2011-12,19164363,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2012-01,17259651,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2012-02,18916243,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2012-03,22226883,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2012-04,27488029,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2012-05,33923648,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2012-06,34643820,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2012-07,42279467,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2012-08,44513846,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2012-09,36430512,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2012-10,31702181,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2012-11,20850437,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2012-12,20435788,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2013-01,17522839,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2013-02,19109161,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2013-03,23680421,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2013-04,25070918,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2013-05,34737611,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2013-06,34070710,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2013-07,44328750,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2013-08,45844494,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2013-09,35928919,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2013-10,33122184,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2013-11,21625323,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2013-12,20766659,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2014-01,17901249,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2014-02,19192369,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2014-03,22891241,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2014-04,28473543,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2014-05,34300841,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2014-06,37072112,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2014-07,42575471,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2014-08,48394056,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2014-09,37232561,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2014-10,34594583,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2014-11,22382570,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2014-12,22043856,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2015-01,18389656,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2015-02,20673327,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2015-03,23883610,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2015-04,28260432,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2015-05,36902267,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2015-06,36999438,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2015-07,45526486,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2015-08,49351481,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2015-09,37976122,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2015-10,35139112,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2015-11,23299511,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2015-12,22589383,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2016-01,19241090,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2016-02,21668003,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2016-03,26828206,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2016-04,27778721,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2016-05,38016449,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2016-06,36604523,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2016-07,47153756,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2016-08,48514508,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2016-09,39690983,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2016-10,36560502,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2016-11,23696956,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2016-12,23098174,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2017-01,20045437,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2017-02,21416188,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2017-03,25470048,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2017-04,32249471,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2017-05,36509604,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2017-06,41275936,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2017-07,48330126,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2017-08,49239488,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2017-09,40690474,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2017-10,36801351,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2017-11,24543021,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2017-12,24592074,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2018-01,21073137,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2018-02,22904817,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2018-03,28049301,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2018-04,31439099,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2018-05,40576707,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2018-06,41134500,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2018-07,51135052,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2018-08,50977416,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2018-09,42210633,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2018-10,38255123,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2018-11,25963191,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2018-12,25837308,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2019-01,21831852,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2019-02,23381703,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2019-03,27907030,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2019-04,35333543,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2019-05,39261263,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2019-06,45679059,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,DE,2019-07,53511362,
