month_end,geo,resid_DOM,resid_FOR,resid_TOTAL,share_FOR,month,year,resid_DOM_STD,resid_FOR_STD,resid_TOTAL_STD
2007-06-01,LU,24822,221520,246342,0.8992376452249312,6,2007,0.22783668005224847,0.20561299705005234,0.2118409997437821
2007-07-01,LU,26970,454272,481242,0.9439575099430224,7,2007,0.4330886711902536,1.9268827197534881,1.8602496093718561
2007-08-01,LU,20350,386945,407295,0.9500362145373746,8,2007,-0.19948497002650337,1.428979687253427,1.341327210665312
2007-09-01,LU,18539,190351,208890,0.9112499401598928,9,2007,-0.3725349495194863,-0.02489095559887608,-0.05097806899947301
2007-10-01,LU,15631,162407,178038,0.9122041361956437,10,2007,-0.6504086879875118,-0.23154508158372178,-0.2674816978808921
2007-11-01,LU,11600,116853,128453,0.9096945964671903,11,2007,-1.0355906136287123,-0.5684303540970936,-0.6154439835701558
2007-12-01,LU,9388,96614,106002,0.9114356332899379,12,2007,-1.246958120331351,-0.7181037314162781,-0.7729936715001681
2008-01-01,LU,7197,88751,95948,0.9249906199191229,1,2008,-1.456318973489344,-0.7762529367061021,-0.8435475248896983
2008-02-01,LU,8277,96333,104610,0.920877545167766,2,2008,-1.353119648336157,-0.7201818093364664,-0.7827620188164827
2008-03-01,LU,12888,119987,132875,0.9030065851364064,3,2008,-0.9125158628904673,-0.545253499286168,-0.5844126388627257
2008-04-01,LU,16378,180785,197163,0.9169316758215283,4,2008,-0.5790291547565576,-0.09563434842635368,-0.13327218464488988
2008-05-01,LU,18840,254008,272848,0.9309505658828359,5,2008,-0.3437729153795703,0.4458713439222134,0.39784661322527093
2008-06-01,LU,22629,219183,241812,0.9064190362761153,6,2008,0.018284717032860553,0.18833019242556823,0.180051766020431
2008-07-01,LU,24904,442307,467211,0.9466964604857334,7,2008,0.2356721843694349,1.8383980140059688,1.7617871947201256
2008-08-01,LU,21845,323538,345383,0.9367513745609946,8,2008,-0.056630348633897376,0.9600662115047471,0.9068603147977373
2008-09-01,LU,15149,174899,190048,0.9202885586799124,9,2008,-0.6964661645836564,-0.13916305532396325,-0.18320163231412678
2008-10-01,LU,13963,153892,167855,0.916815108277978,10,2008,-0.8097943123907673,-0.2945160192719898,-0.33894080759499456
2008-11-01,LU,10965,105125,116090,0.9055474201050909,11,2008,-1.0962679946215583,-0.6551623749083687,-0.7022012234204406
2008-12-01,LU,9424,90737,100161,0.9059114825131538,12,2008,-1.2435181428262445,-0.761565880658081,-0.813982835777893
2009-01-01,LU,7075,79205,86280,0.9179995363931386,1,2009,-1.467976675034426,-0.8468484236317869,-0.9113926267964
2009-02-01,LU,9423,85228,94651,0.9004447919197895,2,2009,-1.243613697756942,-0.8023065613068969,-0.852649210571638
2009-03-01,LU,12152,102723,114875,0.8942154515778019,3,2009,-0.9828442918837502,-0.6729258737136793,-0.7107274748495512
2009-04-01,LU,15903,161219,177122,0.9102144284730299,4,2009,-0.6244177468378204,-0.2403306921502118,-0.2739097195344439
2009-05-01,LU,20206,216029,236235,0.9144665269752577,5,2009,-0.2132448800469283,0.16500543171284981,0.14091521933717954
2009-06-01,LU,20246,196849,217095,0.9067412883760566,6,2009,-0.20942268281903248,0.02316367189359198,0.006600443737854985
2009-07-01,LU,21363,375398,396761,0.9461565022771895,7,2009,-0.10268782523004191,1.3435862148533764,1.2674049616494665
2009-08-01,LU,18848,362710,381558,0.9506025296285231,8,2009,-0.34300847593399114,1.249754710756049,1.160718047676816
2009-09-01,LU,15693,161329,177022,0.9113500016947046,9,2009,-0.6444842822842733,-0.23951720969035162,-0.2746114686232596
2009-10-01,LU,13395,146381,159776,0.9161638794312037,10,2009,-0.8640695130268878,-0.3500620806902612,-0.39563511648041483
2009-11-01,LU,10454,102589,113043,0.9075219164388773,11,2009,-1.1450965642079274,-0.6739168432556908,-0.7235835181566548
2009-12-01,LU,6464,78144,84608,0.9236006051437217,12,2009,-1.5263607376905348,-0.854694831721893,-0.9231258715613985
2010-01-01,LU,8094,74898,82992,0.9024725274725275,1,2010,-1.3706062006537802,-0.8786999595828581,-0.9344661368366601
2010-02-01,LU,10046,82595,92641,0.8915598924882072,2,2010,-1.1840829759324647,-0.8217783732779139,-0.8667543672568335
2010-03-01,LU,12832,103571,116403,0.8897622913498793,3,2010,-0.9178669390095213,-0.6666546634776662,-0.7000047487724473
2010-04-01,LU,14533,144560,159093,0.9086509148736902,4,2010,-0.7553280018932519,-0.3635289130484921,-0.400428062757026
2010-05-01,LU,17703,222019,239722,0.9261519593529172,5,2010,-0.45241887158250876,0.20930324929978172,0.1653852100641829
2010-06-01,LU,19877,208261,228138,0.9128729102560731,6,2010,-0.24468245224637136,0.10755877945654142,0.08409459561577248
2010-07-01,LU,11107,230968,242075,0.9541175255602603,7,2010,-1.0826991944625284,0.27548374505695267,0.18189736612401627
2010-08-01,LU,10506,254777,265283,0.9603970099855625,8,2010,-1.140127707811663,0.451558325846145,0.3447592946563634
2010-09-01,LU,9065,116269,125334,0.9276732570571433,9,2010,-1.2778223629466094,-0.5727492064294422,-0.6373315376503175
2010-10-01,LU,9944,112043,121987,0.9184831170534565,10,2010,-1.193829578863599,-0.60400172347825265,-0.6608190796529788
2010-11-01,LU,8834,85054,93888,0.9059091683708248,11,2010,-1.2998955519377078,-0.8035933426524939,-0.8580035561193018
2010-12-01,LU,6598,59070,65668,0.8995248827434976,12,2010,-1.5135563769770837,-0.9957526902616491,-1.0560371489830915
2011-01-01,LU,8564,77381,85945,0.9003548781197277,1,2011,-1.3256953832260046,-0.8603374418752867,-0.9137434862439326
2011-02-01,LU,9042,80028,89070,0.8984843381609969,2,2011,-1.2800201263526496,-0.8407620957730149,-0.891813827218442
2011-03-01,LU,9397,103757,113154,0.916953885854676,3,2011,-1.2460981259550743,-0.6652791385909935,-0.7228045766680694
2011-04-01,LU,16734,161963,178697,0.90635545084696445,4,2011,-0.5450115994282848,-0.2348285926035211,-0.2628571713855966
2011-05-01,LU,17954,201283,219237,0.9181068888919297,5,2011,-0.42843458397746254,0.0559544103210471,0.02163190922028723
2011-06-01,LU,20292,232023,252315,0.9195767195767196,6,2011,-0.2050271560069523,0.28328578137652083,0.25375647281874375
2011-07-01,LU,24688,350186,374874,0.9341432054503647,7,2011,0.21503231933879752,1.1571360350534219,1.1138131385803747
2011-08-01,LU,16956,306983,323939,0.9476568119306412,8,2011,-0.5237984048134631,0.8376371012957892,0.7563772401920991
2011-09-01,LU,16310,163648,179958,0.9093677413618734,9,2011,-0.5855268900439804,-0.22236752037748098,-0.25400811537563067
2011-10-01,LU,13082,158480,171562,0.9237476830533567,10,2011,-0.8939782063351726,-0.2605864054007304,-0.3129269688725967
2011-11-01,LU,15496,124490,139986,0.8893032160358894,11,2011,-0.6633086036316602,-0.5119524854975278,-0.5345112611570414
2011-12-01,LU,11326,97661,108987,0.8960793489131731,12,2011,-1.0617726646397987,-0.710360857457427,-0.7520464611990195
2012-01-01,LU,17299,105200,122499,0.8587825206736381,1,2012,-0.49102306358425646,-0.6546077277766458,-0.6572261243182425
2012-02-01,LU,18557,111511,130068,0.857328474336501,2,2012,-0.37081496076693315,-0.6079360204659401,-0.6041107357857823
2012-03-01,LU,21470,135468,156938,0.863194382494998,3,2012,-0.09246344764542062,-0.43076693600348126,-0.4155507556210043
2012-04-01,LU,17864,187309,205173,0.9129320134715582,4,2012,-0.4370345277402281,-0.047387443261555036,-0.0770620826307525
2012-05-01,LU,22797,231470,254267,0.9103422779991112,5,2012,0.03433794539002297,0.27919618319195094,0.2674546150324261
2012-06-01,LU,28003,233632,261635,0.8929692128346742,6,2012,0.531796914600663,0.2951848111757484,0.3191594878963668
2012-07-01,LU,26957,374347,401304,0.932826485656759,7,2012,0.43184645709118746,1.3358137597141668,1.2992854227543635
2012-08-01,LU,22137,334175,356312,0.9378718651069848,8,2012,-0.028728308870257943,1.0387299653732271,0.9835544727144049
2012-09-01,LU,20570,190559,211129,0.9025714136854719,9,2012,-0.1784628852730764,-0.023352734220231364,-0.03526590690088954
2012-10-01,LU,18869,170778,189647,0.9005046217446098,10,2012,-0.34100182238934584,-0.16963906638836165,-0.18601564616027774
2012-11-01,LU,16572,119756,136328,0.8784402323807289,11,2012,-0.5604914982012629,-0.5469618124518744,-0.5601812428259196
2012-12-01,LU,14667,103863,118530,0.8762591748924323,12,2012,-0.742523641179801,-0.6644952373114918,-0.6850785456533375
2013-01-01,LU,21045,113016,134061,0.8430192225927003,1,2013,-0.13307429319181363,-0.5968061013560348,-0.5760898946693714
2013-02-01,LU,23196,112662,135858,0.8292629068586318,2,2013,0.0724643627382837,-0.5994240358177667,-0.5634794635433534
2013-03-01,LU,27172,147485,174657,0.8444265045202883,3,2013,0.4523907671911275,-0.3418976749113008,-0.2912078345737508
2013-04-01,LU,26203,169846,196049,0.8663446383302134,4,2013,0.35979803934535143,-0.17653148141190433,-0.14108966949429677
2013-05-01,LU,40120,244453,284573,0.8590168427784787,5,2013,1.689636009861002,0.3752092993407218,0.4801266938889115
2013-06-01,LU,40057,231338,271395,0.8524033235689678,6,2013,1.6836160492270662,0.2782200042401187,0.38765019896477887
2013-07-01,LU,38520,380478,418998,0.9080663869517277,7,2013,1.5367481207451694,1.3811543139087377,1.4234529065294133
2013-08-01,LU,26744,332011,358755,0.9254533037867068,8,2013,0.41149325685264226,1.0227265467992503,1.0006982029541724
2013-09-01,LU,23201,183239,206440,0.8876138345281922,9,2013,0.07294213739177068,-0.0774862942763819,-0.06817092167545762
2013-10-01,LU,23855,166682,190537,0.8748012197106074,10,2013,0.1354350620678672,-0.19993019507551912,-0.17977007926981803
2013-11-01,LU,18209,127868,146077,0.8753465637985446,11,2013,-0.40406807664962674,-0.48697117868473044,-0.49176772415727726
2013-12-01,LU,16035,104046,120081,0.8664651360331777,12,2013,-0.6118044959857641,-0.6631418983100881,-0.674194417285806
2014-01-01,LU,12247,93630,105877,0.8843280410287409,1,2014,-0.9737665734674976,-0.7401712919637581,-0.7738708578611877
2014-02-01,LU,14846,102027,116873,0.872973227349345,2,2014,-0.7254193085849672,-0.6780729990960673,-0.6967065280550137
2014-03-01,LU,18179,133731,151910,0.8803304588243038,3,2014,-0.4069347245705486,-0.44361256357418255,-0.4508346998066576
2014-04-01,LU,35826,185846,221672,0.8383828359016926,4,2014,1.2793231374463865,-0.058206759977695505,0.038719499532949474
2014-05-01,LU,49954,265758,315712,0.84177351510237175,5,2014,2.6293231983391876,0.5327660612254604,0.6986443426552317
2014-06-01,LU,52254,286639,338893,0.8458097393572602,6,2014,2.8490995389431966,0.6871872179921926,0.8613167989335985
2014-07-01,LU,47200,425120,472320,0.9000677506775068,7,2014,2.3661649191985608,1.7112950773003597,1.7976395556677196
2014-08-01,LU,35429,377916,413345,0.9142870967351728,8,2014,1.2413878299595207,1.362207567889085,1.3837830305386618
2014-09-01,LU,28043,207849,235892,0.8811193257931595,9,2014,0.5356191118285588,0.10451191787961055,0.1385082199625417
2014-10-01,LU,25325,174101,199426,0.8730105402505189,10,2014,0.2759008101930383,-0.1450645008054944,-0.11739160276499065
2014-11-01,LU,18305,136482,154787,0.8817407146594999,11,2014,-0.3948948033026768,-0.42326810678258825,-0.43064537852143
2014-12-01,LU,16618,124486,141104,0.8822287107381789,12,2014,-0.5560959713891827,-0.5119820666778864,-0.5266657063440819
2015-01-01,LU,23557,112155,135712,0.826419181796746,1,2015,0.10695969272004341,-0.6031734504282131,-0.5645040172130243
2015-02-01,LU,25047,119025,144072,0.8261494252873564,2,2015,0.24933653945916243,-0.5523677731623997,-0.505837793388032
2015-03-01,LU,19067,145700,164767,0.8842790121808372,3,2015,-0.32208194611126156,-0.3550982766463047,-0.36061081945762335
2015-04-01,LU,34086,192096,226182,0.8492983526540574,4,2015,1.1130575580329187,-0.01198616566745768,0.07036838343853744
2015-05-01,LU,43121,302531,345652,0.8752473586150232,5,2015,1.9763963568838854,0.8047132475567206,0.9087480198466515
2015-06-01,LU,42967,318472,361439,0.881122402397085,6,2015,1.9616808975564866,0.9226016465806407,1.0195331484979857
2015-07-01,LU,39421,436233,475654,0.9171225302425713,7,2015,1.6228431133035226,1.7934789916315073,1.821035870288835
2015-08-01,LU,24255,377667,401922,0.939652469882216,8,2015,0.17365703434682533,1.3603661394117652,1.3036222321232447
2015-09-01,LU,25026,225542,250568,0.9001229207241148,9,2015,0.24732988591451713,0.23535687390057658,0.24149691623713349
2015-10-01,LU,17588,173225,190813,0.9078259866990195,10,2015,-0.46340768861270926,-0.15154277930401736,-0.1778332517846867
2015-11-01,LU,15345,132297,147642,0.8960661600357622,11,2015,-0.6777373981669669,-0.45421741673272353,-0.48078535091731156
2015-12-01,LU,14251,120790,135041,0.89446908716612,12,2015,-0.7822744923499174,-0.5393150773291886,-0.5692127535989776
2016-01-01,LU,18384,116490,134874,0.8636950042261666,1,2016,-0.38734596377758257,-0.5711148462146322,-0.5703846745772999
2016-02-01,LU,19034,120366,139400,0.8634576757532281,2,2016,-0.3252352588242756,-0.5424506824471951,-0.5386235108175014
2016-03-01,LU,18897,147633,166530,0.8865249504593767,3,2016,-0.33832628432981876,-0.3408031712380344,-0.34823898302180256
2016-04-01,LU,33230,184047,217277,0.8470615849813832,4,2016,1.0312625373559483,-0.07151089584395436,0.007877627079499554
2016-05-01,LU,41238,299228,340466,0.8788777734046865,5,2016,1.7964664223806899,0.7802865878756461,0.8723553121006694
2016-06-01,LU,43231,315466,358697,0.8794776649930164,6,2016,1.9869073992605988,0.9003713895411888,1.0002911884826593
2016-07-01,LU,41681,431795,473476,0.9119680828595325,7,2016,1.838797256679636,1.7606586720236936,1.805751775134429
2016-08-01,LU,27170,379402,406572,0.9331729681335655,8,2016,0.45219965732973266,1.373196976392287,1.3362535647531746
2016-09-01,LU,25041,211316,236357,0.8940543330639668,9,2016,0.24876320987497805,0.13015140595538566,0.1417713532255347
2016-10-01,LU,19625,181361,200986,0.902356383031654,10,2016,-0.268762294782115,-0.09137465845472216,-0.10644431697946577
2016-11-01,LU,16029,132810,148839,0.8923064519380001,11,2016,-0.6123778255699486,-0.4504236303517392,-0.4723854143241877
2016-12-01,LU,14332,117787,132119,0.8915220369515361,12,2016,-0.7745345429634284,-0.5615231484833717,-0.5897178619741723
2017-01-01,LU,16865,111486,128351,0.8686025040708681,1,2017,-0.532493903506926,-0.608120902843181,-0.6161597676407479
2017-02-01,LU,16870,111716,128586,0.8688037577963387,2,2017,-0.5320161288534391,-0.6064199849725642,-0.6145106572820309
2017-03-01,LU,20540,142273,162813,0.8738429977950164,3,2017,-0.18132953319399825,-0.3804419529184943,-0.37432299665308205
2017-04-01,LU,31308,177689,208997,0.8501988066814357,4,2017,0.8476059605555545,-0.11853018202387308,-0.05022719747444022
2017-05-01,LU,39660,273700,313360,0.8734363032933368,5,2017,1.6456807417402002,0.5914994948273659,0.6821392040862864
2017-06-01,LU,43467,308116,351583,0.8763677424676393,6,2017,2.009458362905184,0.846015970632349,0.9503687583043106
2017-07-01,LU,39486,421990,461476,0.9144354202602085,7,2017,1.6290541837988535,1.6881478036697926,1.7215418844765453
2017-08-01,LU,27963,378586,406549,0.9312186230934033,8,2017,0.5279747173727671,1.3671624155991426,1.336092162462747
2017-09-01,LU,25070,215701,240771,0.8958761644882481,9,2017,0.2515343028652025,0.16257977492344852,0.17274655800585959
2017-10-01,LU,20415,180585,201000,0.8984328358208955,10,2017,-0.1932738995311727,-0.09711340744428129,-0.10634607210703156
2017-11-01,LU,19410,133583,152993,0.8731314504585177,11,2017,-0.28930660488205495,-0.44470706724744896,-0.4432347571747836
2017-12-01,LU,16985,118164,135149,0.8743238943684378,12,2017,-0.5210273118232386,-0.5587351222345781,-0.5684548645830567
2018-01-01,LU,20687,120179,140866,0.8531441227833544,1,2018,-0.16728295838148116,-0.5438336026289574,-0.5283358691754633
2018-02-01,LU,20513,110289,130802,0.8431751808076329,2,2018,-0.18390951632282793,-0.6169730710654777,-0.5989598974738751
2018-03-01,LU,20379,140806,161185,0.8735676396687037,3,2018,-0.1967138770362789,-0.3912908508149933,-0.3857474718190016
2018-04-01,LU,30847,171074,201921,0.8472323334373344,4,2018,0.8035551375040553,-0.1674500590418288,-0.099882962999039
2018-05-01,LU,36895,271959,308854,0.8805422626872244,5,2018,1.381471358361902,0.578624286076306,0.6505183901442511
2018-06-01,LU,49147,305725,354872,0.8615078112671611,6,2018,2.5522103692663896,0.8283338200730245,0.9734492858354589
2018-07-01,LU,38819,414403,453222,0.9143488180185428,7,2018,1.5653190450236907,1.6320396998247086,1.6636195146856976
2018-08-01,LU,32182,390509,422691,0.9238640046748098,8,2018,0.931120969985078,1.455336518952897,1.4493685003793768
2018-09-01,LU,25823,203389,229212,0.887340104357538,9,2018,0.3234871656803412,0.07152890177982484,0.09163138082965308
2018-10-01,LU,26521,187788,214309,0.8762487809658017,10,2018,0.3901845073071231,-0.0438450969136184,-0.012950285876550354
2018-11-01,LU,21195,135915,157110,0.8650945197632233,11,2018,-0.11874105358720433,-0.42746123909841305,-0.4143437471882413
2018-12-01,LU,22681,122520,145201,0.8437958416264351,12,2018,0.02325357342912511,-0.5265212168241148,-0.49791504617530274
2019-01-01,LU,20174,118614,138788,0.8546416116667147,1,2019,-0.21630263782924494,-0.555407239444241,-0.5429182152410534
2019-02-01,LU,20928,106566,127494,0.8358510988752412,2,2019,-0.14425422008340888,-0.6445057546842002,-0.6221737573318984
2019-03-01,LU,20886,138179,159065,0.8686951875019646,3,2019,-0.14826752717269948,-0.4107182910154725,-0.40062455250189444
2019-04-01,LU,31438,167421,198859,0.8419080856285106,4,2019,0.8600281015462159,-0.1944650720042766,-0.12137052009857566
2019-05-01,LU,36613,266819,303432,0.8793370508054523,5,2019,1.3545248679052366,0.5406124693155664,0.6124695545486639
2019-06-01,LU,48182,304961,353143,0.8635623529278508,6,2019,2.459999861143403,0.822683814624541,0.9613160440898355
2019-07-01,LU,39566,405961,445527,0.9111928121079081,7,2019,1.636698578254645,1.5696086186779843,1.6096199223013297
2019-08-01,LU,33299,380880,414179,0.9196023941339373,8,2019,1.0378558275740686,1.3841272225347723,1.3896356179393847
2019-09-01,LU,22736,197847,220583,0.8969276870837735,9,2019,0.028509094617481853,0.030544176393050754,0.031077451955746523
2019-10-01,LU,25722,174805,200527,0.8717279967286201,10,2019,0.31383611767990427,-0.13985821306238924,-0.10966534529712982
2019-11-01,LU,23446,132494,155940,0.8496473002436835,11,2019,0.09635309541263253,-0.45276054360006485,-0.422554211527385
2019-12-01,LU,24564,110173,134737,0.8176892761453796,12,2019,0.20318350793232048,-0.6178309252958758,-0.5713460708289774
2020-01-01,LU,19790,114538,134328,0.8526740515752487,1,2020,-0.2529957312170448,-0.5855504622296057,-0.5742162246022335
